cod_transacao,num_conta,data_transacao,nome_transacao,valor_transacao,ano
44604,321,1970-01-01 00:00:00,Depósito em espécie,122.26,2022
577,577,1970-01-01 00:00:00,Depósito em espécie,56.900000000000006,2016
2356,577,1970-01-01 00:00:00,Depósito em espécie,129.77,2016
4124,577,1970-01-01 00:00:00,Depósito em espécie,37.99,2016
21538,577,1970-01-01 00:00:00,Depósito em espécie,20.99,2016
36524,577,1970-01-01 00:00:00,Depósito em espécie,25.9,2017
45873,577,1970-01-01 00:00:00,Depósito em espécie,25.02,2017
67368,577,1970-01-01 00:00:00,Depósito em espécie,29.08,2020
833,833,1970-01-01 00:00:00,Depósito em espécie,39.6,2014
30911,833,1970-01-01 00:00:00,Depósito em espécie,7.2,2019
31668,833,1970-01-01 00:00:00,Depósito em espécie,23.76,2019
53487,833,1970-01-01 00:00:00,Depósito em espécie,6.01,2020
66,66,1970-01-01 00:00:00,Depósito em espécie,93.7,2021
59042,66,1970-01-01 00:00:00,Depósito em espécie,111.22,2022
62514,66,1970-01-01 00:00:00,Depósito em espécie,124.26,2022
64323,66,1970-01-01 00:00:00,Depósito em espécie,5.57,2022
322,322,1970-01-01 00:00:00,Depósito em espécie,188.2,2014
8266,322,1970-01-01 00:00:00,Depósito em espécie,25.22,2014
578,578,1970-01-01 00:00:00,Depósito em espécie,189.5,2021
21156,578,1970-01-01 00:00:00,Depósito em espécie,118.75,2022
49069,578,1970-01-01 00:00:00,Depósito em espécie,75.89,2022
64092,578,1970-01-01 00:00:00,Depósito em espécie,31.35,2022
834,834,1970-01-01 00:00:00,Depósito em espécie,129.2,2015
2028,834,1970-01-01 00:00:00,Depósito em espécie,27.89,2015
9653,834,1970-01-01 00:00:00,Depósito em espécie,55.24,2015
16133,834,1970-01-01 00:00:00,Depósito em espécie,45.85,2015
23964,834,1970-01-01 00:00:00,Depósito em espécie,24.8,2016
26296,834,1970-01-01 00:00:00,Depósito em espécie,42.72,2016
33748,834,1970-01-01 00:00:00,Depósito em espécie,15.3,2016
49376,834,1970-01-01 00:00:00,Depósito em espécie,44.02,2017
54432,834,1970-01-01 00:00:00,Depósito em espécie,53.2,2017
60222,834,1970-01-01 00:00:00,Depósito em espécie,90.26,2017
61738,834,1970-01-01 00:00:00,Depósito em espécie,34.64,2017
62319,834,1970-01-01 00:00:00,Depósito em espécie,156.58,2017
68815,834,1970-01-01 00:00:00,Depósito em espécie,289.58,2018
67,67,1970-01-01 00:00:00,Depósito em espécie,90.4,2018
11039,67,1970-01-01 00:00:00,Depósito em espécie,115.8,2020
16408,67,1970-01-01 00:00:00,Depósito em espécie,33.76,2020
17983,67,1970-01-01 00:00:00,Depósito em espécie,32.36,2020
30763,67,1970-01-01 00:00:00,Depósito em espécie,8.08,2020
60956,67,1970-01-01 00:00:00,Depósito em espécie,14.16,2022
20430,323,1970-01-01 00:00:00,Depósito em espécie,17.82,2016
27451,323,1970-01-01 00:00:00,Depósito em espécie,122.58,2016
62114,323,1970-01-01 00:00:00,Depósito em espécie,49.67,2022
579,579,1970-01-01 00:00:00,Depósito em espécie,269.6,2018
6921,579,1970-01-01 00:00:00,Depósito em espécie,64.96,2018
8267,579,1970-01-01 00:00:00,Depósito em espécie,97.73,2019
26037,579,1970-01-01 00:00:00,Depósito em espécie,37.68,2019
30845,579,1970-01-01 00:00:00,Depósito em espécie,80.64,2019
31610,579,1970-01-01 00:00:00,Depósito em espécie,147.28,2019
32676,579,1970-01-01 00:00:00,Depósito em espécie,5.45,2019
37178,579,1970-01-01 00:00:00,Depósito em espécie,8.9,2019
37751,579,1970-01-01 00:00:00,Depósito em espécie,80.6,2019
52856,579,1970-01-01 00:00:00,Depósito em espécie,111.54,2020
835,835,1970-01-01 00:00:00,Depósito em espécie,68.8,2019
5322,835,1970-01-01 00:00:00,Depósito em espécie,23.77,2020
7296,835,1970-01-01 00:00:00,Depósito em espécie,46.64,2020
30610,835,1970-01-01 00:00:00,Depósito em espécie,201.73,2021
68,68,1970-01-01 00:00:00,Depósito em espécie,31.7,2019
21098,68,1970-01-01 00:00:00,Depósito em espécie,5.28,2021
29265,68,1970-01-01 00:00:00,Depósito em espécie,159.67,2021
49745,68,1970-01-01 00:00:00,Depósito em espécie,32.54,2022
324,324,1970-01-01 00:00:00,Depósito em espécie,447.0,2022
56623,324,1970-01-01 00:00:00,Depósito em espécie,66.04,2022
580,580,1970-01-01 00:00:00,Depósito em espécie,101.3,2014
25126,580,1970-01-01 00:00:00,Depósito em espécie,64.7,2016
28786,580,1970-01-01 00:00:00,Depósito em espécie,16.63,2016
29967,580,1970-01-01 00:00:00,Depósito em espécie,48.14,2016
30541,580,1970-01-01 00:00:00,Depósito em espécie,87.31,2016
63454,580,1970-01-01 00:00:00,Depósito em espécie,146.68,2022
836,836,1970-01-01 00:00:00,Depósito em espécie,27.4,2022
1547,836,1970-01-01 00:00:00,Depósito em espécie,24.52,2022
19974,836,1970-01-01 00:00:00,Depósito em espécie,127.01,2022
24035,836,1970-01-01 00:00:00,Depósito em espécie,52.37,2022
35476,836,1970-01-01 00:00:00,Depósito em espécie,91.24,2022
70019,836,1970-01-01 00:00:00,Depósito em espécie,108.55,2022
69,69,1970-01-01 00:00:00,Depósito em espécie,310.0,2019
16284,69,1970-01-01 00:00:00,Depósito em espécie,5.73,2020
29479,69,1970-01-01 00:00:00,Depósito em espécie,41.45,2022
325,325,1970-01-01 00:00:00,Depósito em espécie,340.7,2014
13789,325,1970-01-01 00:00:00,Depósito em espécie,48.33,2014
59561,325,1970-01-01 00:00:00,Depósito em espécie,33.35,2017
581,581,1970-01-01 00:00:00,Depósito em espécie,492.5,2017
9924,581,1970-01-01 00:00:00,Depósito em espécie,5.58,2018
15698,581,1970-01-01 00:00:00,Depósito em espécie,233.26,2018
21422,581,1970-01-01 00:00:00,Depósito em espécie,33.11,2018
32964,581,1970-01-01 00:00:00,Depósito em espécie,47.53,2018
34765,581,1970-01-01 00:00:00,Depósito em espécie,278.84,2018
36224,581,1970-01-01 00:00:00,Depósito em espécie,39.6,2018
40746,581,1970-01-01 00:00:00,Depósito em espécie,23.16,2019
47733,581,1970-01-01 00:00:00,Depósito em espécie,57.11,2019
50076,581,1970-01-01 00:00:00,Depósito em espécie,56.67,2019
56415,581,1970-01-01 00:00:00,Depósito em espécie,39.64,2019
60511,581,1970-01-01 00:00:00,Depósito em espécie,88.02,2019
837,837,1970-01-01 00:00:00,Depósito em espécie,68.1,2014
3680,837,1970-01-01 00:00:00,Depósito em espécie,13.49,2014
39097,837,1970-01-01 00:00:00,Depósito em espécie,20.94,2017
70,70,1970-01-01 00:00:00,Depósito em espécie,66.5,2021
26959,70,1970-01-01 00:00:00,Depósito em espécie,196.45,2022
38141,70,1970-01-01 00:00:00,Depósito em espécie,212.91,2022
54626,70,1970-01-01 00:00:00,Depósito em espécie,26.19,2022
69892,70,1970-01-01 00:00:00,Depósito em espécie,35.07,2022
326,326,1970-01-01 00:00:00,Depósito em espécie,78.89999999999998,2018
6706,326,1970-01-01 00:00:00,Depósito em espécie,30.29,2018
12307,326,1970-01-01 00:00:00,Depósito em espécie,82.55,2018
37253,326,1970-01-01 00:00:00,Depósito em espécie,62.54,2019
39671,326,1970-01-01 00:00:00,Depósito em espécie,49.78,2019
582,582,1970-01-01 00:00:00,Depósito em espécie,429.3,2013
67520,582,1970-01-01 00:00:00,Depósito em espécie,41.39,2022
838,838,1970-01-01 00:00:00,Depósito em espécie,393.7,2013
1675,838,1970-01-01 00:00:00,Depósito em espécie,28.31,2013
56188,838,1970-01-01 00:00:00,Depósito em espécie,27.3,2019
60679,838,1970-01-01 00:00:00,Depósito em espécie,57.9,2019
12549,71,1970-01-01 00:00:00,Depósito em espécie,159.87,2014
19933,71,1970-01-01 00:00:00,Depósito em espécie,48.61,2014
23628,71,1970-01-01 00:00:00,Depósito em espécie,56.1,2014
26173,71,1970-01-01 00:00:00,Depósito em espécie,20.51,2015
27346,71,1970-01-01 00:00:00,Depósito em espécie,12.77,2015
28276,71,1970-01-01 00:00:00,Depósito em espécie,29.95,2015
28760,71,1970-01-01 00:00:00,Depósito em espécie,107.65,2015
39500,71,1970-01-01 00:00:00,Depósito em espécie,79.97,2018
45579,71,1970-01-01 00:00:00,Depósito em espécie,46.74,2018
47866,71,1970-01-01 00:00:00,Depósito em espécie,47.87,2018
49109,71,1970-01-01 00:00:00,Depósito em espécie,9.19,2018
50488,71,1970-01-01 00:00:00,Depósito em espécie,170.37,2019
67319,71,1970-01-01 00:00:00,Depósito em espécie,2.61,2019
71669,71,1970-01-01 00:00:00,Depósito em espécie,12.5,2019
327,327,1970-01-01 00:00:00,Depósito em espécie,60.4,2021
583,583,1970-01-01 00:00:00,Depósito em espécie,96.9,2020
4244,583,1970-01-01 00:00:00,Depósito em espécie,38.32,2020
8577,583,1970-01-01 00:00:00,Depósito em espécie,22.48,2020
60649,583,1970-01-01 00:00:00,Depósito em espécie,23.75,2022
839,839,1970-01-01 00:00:00,Depósito em espécie,50.0,2017
64897,839,1970-01-01 00:00:00,Depósito em espécie,41.32,2017
72,72,1970-01-01 00:00:00,Depósito em espécie,257.2,2019
18988,72,1970-01-01 00:00:00,Depósito em espécie,24.19,2022
328,328,1970-01-01 00:00:00,Depósito em espécie,93.9,2017
16438,328,1970-01-01 00:00:00,Depósito em espécie,64.85,2017
28980,328,1970-01-01 00:00:00,Depósito em espécie,82.25,2017
50601,328,1970-01-01 00:00:00,Depósito em espécie,53.73,2018
62036,328,1970-01-01 00:00:00,Depósito em espécie,36.59,2019
4679,584,1970-01-01 00:00:00,Depósito em espécie,38.82,2015
11920,584,1970-01-01 00:00:00,Depósito em espécie,22.04,2015
25621,584,1970-01-01 00:00:00,Depósito em espécie,24.25,2015
42190,584,1970-01-01 00:00:00,Depósito em espécie,65.0,2017
46587,584,1970-01-01 00:00:00,Depósito em espécie,71.23,2018
48464,584,1970-01-01 00:00:00,Depósito em espécie,101.83,2018
70767,584,1970-01-01 00:00:00,Depósito em espécie,28.39,2019
1921,840,1970-01-01 00:00:00,Depósito em espécie,28.72,2013
18968,840,1970-01-01 00:00:00,Depósito em espécie,69.82,2013
28212,840,1970-01-01 00:00:00,Depósito em espécie,40.95,2019
51375,840,1970-01-01 00:00:00,Depósito em espécie,8.01,2022
66803,840,1970-01-01 00:00:00,Depósito em espécie,9.84,2022
73,73,1970-01-01 00:00:00,Depósito em espécie,772.2,2012
2126,73,1970-01-01 00:00:00,Depósito em espécie,56.05,2012
9188,73,1970-01-01 00:00:00,Depósito em espécie,105.35,2013
20868,73,1970-01-01 00:00:00,Depósito em espécie,15.92,2013
22006,73,1970-01-01 00:00:00,Depósito em espécie,28.13,2013
57015,73,1970-01-01 00:00:00,Depósito em espécie,51.72,2015
65249,73,1970-01-01 00:00:00,Depósito em espécie,18.11,2017
69473,73,1970-01-01 00:00:00,Depósito em espécie,21.76,2017
329,329,1970-01-01 00:00:00,Depósito em espécie,40.9,2019
5762,329,1970-01-01 00:00:00,Depósito em espécie,9.21,2019
31820,329,1970-01-01 00:00:00,Depósito em espécie,283.73,2022
46615,329,1970-01-01 00:00:00,Depósito em espécie,63.21,2022
62897,329,1970-01-01 00:00:00,Depósito em espécie,71.66,2022
585,585,1970-01-01 00:00:00,Depósito em espécie,524.7,2022
2425,841,1970-01-01 00:00:00,Depósito em espécie,33.92,2020
15709,841,1970-01-01 00:00:00,Depósito em espécie,39.76,2020
16977,841,1970-01-01 00:00:00,Depósito em espécie,35.14,2020
24210,841,1970-01-01 00:00:00,Depósito em espécie,99.44,2021
74,74,1970-01-01 00:00:00,Depósito em espécie,89.1,2016
7065,74,1970-01-01 00:00:00,Depósito em espécie,9.32,2017
9166,74,1970-01-01 00:00:00,Depósito em espécie,25.85,2017
10926,74,1970-01-01 00:00:00,Depósito em espécie,25.93,2017
32404,74,1970-01-01 00:00:00,Depósito em espécie,34.27,2018
38072,74,1970-01-01 00:00:00,Depósito em espécie,60.96,2018
43936,74,1970-01-01 00:00:00,Depósito em espécie,15.44,2022
5826,330,1970-01-01 00:00:00,Depósito em espécie,130.42,2022
58880,330,1970-01-01 00:00:00,Depósito em espécie,177.04,2022
59710,330,1970-01-01 00:00:00,Depósito em espécie,23.75,2022
586,586,1970-01-01 00:00:00,Depósito em espécie,90.0,2021
6304,586,1970-01-01 00:00:00,Depósito em espécie,55.42,2021
49634,586,1970-01-01 00:00:00,Depósito em espécie,79.98,2022
67310,586,1970-01-01 00:00:00,Depósito em espécie,94.85,2022
842,842,1970-01-01 00:00:00,Depósito em espécie,101.7,2020
1583,842,1970-01-01 00:00:00,Depósito em espécie,54.59,2022
44335,842,1970-01-01 00:00:00,Depósito em espécie,71.62,2022
55040,842,1970-01-01 00:00:00,Depósito em espécie,65.13,2022
65876,842,1970-01-01 00:00:00,Depósito em espécie,75.81,2022
24458,75,1970-01-01 00:00:00,Depósito em espécie,28.43,2015
331,331,1970-01-01 00:00:00,Depósito em espécie,214.0,2012
60424,331,1970-01-01 00:00:00,Depósito em espécie,30.15,2022
587,587,1970-01-01 00:00:00,Depósito em espécie,104.6,2019
24372,587,1970-01-01 00:00:00,Depósito em espécie,139.19,2019
33006,587,1970-01-01 00:00:00,Depósito em espécie,43.34,2022
34602,587,1970-01-01 00:00:00,Depósito em espécie,33.15,2022
34907,587,1970-01-01 00:00:00,Depósito em espécie,22.9,2022
843,843,1970-01-01 00:00:00,Depósito em espécie,65.3,2019
4998,843,1970-01-01 00:00:00,Depósito em espécie,15.73,2019
5662,843,1970-01-01 00:00:00,Depósito em espécie,9.19,2019
6417,843,1970-01-01 00:00:00,Depósito em espécie,23.7,2019
15843,843,1970-01-01 00:00:00,Depósito em espécie,10.64,2019
27487,843,1970-01-01 00:00:00,Depósito em espécie,38.56,2020
39975,843,1970-01-01 00:00:00,Depósito em espécie,26.76,2020
42566,843,1970-01-01 00:00:00,Depósito em espécie,69.42,2020
44090,843,1970-01-01 00:00:00,Depósito em espécie,15.44,2021
3655,76,1970-01-01 00:00:00,Depósito em espécie,26.42,2015
50723,76,1970-01-01 00:00:00,Depósito em espécie,44.05,2022
69527,76,1970-01-01 00:00:00,Depósito em espécie,8.96,2022
51488,332,1970-01-01 00:00:00,Depósito em espécie,10.78,2022
588,588,1970-01-01 00:00:00,Depósito em espécie,226.9,2019
6154,588,1970-01-01 00:00:00,Depósito em espécie,35.55,2019
9563,588,1970-01-01 00:00:00,Depósito em espécie,9.88,2020
10312,588,1970-01-01 00:00:00,Depósito em espécie,83.06,2020
15065,588,1970-01-01 00:00:00,Depósito em espécie,55.26,2020
19516,588,1970-01-01 00:00:00,Depósito em espécie,106.02,2020
49793,588,1970-01-01 00:00:00,Depósito em espécie,308.56,2022
844,844,1970-01-01 00:00:00,Depósito em espécie,223.9,2022
1790,844,1970-01-01 00:00:00,Depósito em espécie,22.81,2022
8988,844,1970-01-01 00:00:00,Depósito em espécie,37.86,2022
36361,844,1970-01-01 00:00:00,Depósito em espécie,35.46,2022
40716,844,1970-01-01 00:00:00,Depósito em espécie,34.22,2022
77,77,1970-01-01 00:00:00,Depósito em espécie,36.7,2019
3429,77,1970-01-01 00:00:00,Depósito em espécie,73.93,2019
15697,77,1970-01-01 00:00:00,Depósito em espécie,137.21,2021
333,333,1970-01-01 00:00:00,Depósito em espécie,51.8,2019
2688,333,1970-01-01 00:00:00,Depósito em espécie,5.65,2020
3899,333,1970-01-01 00:00:00,Depósito em espécie,86.52,2020
5792,333,1970-01-01 00:00:00,Depósito em espécie,99.26,2020
8049,333,1970-01-01 00:00:00,Depósito em espécie,27.53,2020
49374,333,1970-01-01 00:00:00,Depósito em espécie,11.02,2022
62115,333,1970-01-01 00:00:00,Depósito em espécie,35.09,2022
589,589,1970-01-01 00:00:00,Depósito em espécie,183.6,2018
3348,589,1970-01-01 00:00:00,Depósito em espécie,56.25,2019
4577,589,1970-01-01 00:00:00,Depósito em espécie,9.25,2019
6758,589,1970-01-01 00:00:00,Depósito em espécie,28.75,2019
12205,589,1970-01-01 00:00:00,Depósito em espécie,87.87,2019
23810,589,1970-01-01 00:00:00,Depósito em espécie,91.62,2019
30976,589,1970-01-01 00:00:00,Depósito em espécie,4.49,2019
32361,589,1970-01-01 00:00:00,Depósito em espécie,43.23,2019
33322,589,1970-01-01 00:00:00,Depósito em espécie,39.48,2019
53022,589,1970-01-01 00:00:00,Depósito em espécie,37.45,2020
70839,589,1970-01-01 00:00:00,Depósito em espécie,19.67,2020
845,845,1970-01-01 00:00:00,Depósito em espécie,645.0,2020
22328,845,1970-01-01 00:00:00,Depósito em espécie,61.45,2022
33839,845,1970-01-01 00:00:00,Depósito em espécie,144.43,2022
36975,845,1970-01-01 00:00:00,Depósito em espécie,9.11,2022
37798,845,1970-01-01 00:00:00,Depósito em espécie,107.68,2022
38950,845,1970-01-01 00:00:00,Depósito em espécie,71.5,2022
40970,845,1970-01-01 00:00:00,Depósito em espécie,71.4,2022
78,78,1970-01-01 00:00:00,Depósito em espécie,192.6,2020
1501,78,1970-01-01 00:00:00,Depósito em espécie,95.92,2020
6415,78,1970-01-01 00:00:00,Depósito em espécie,26.08,2020
26947,78,1970-01-01 00:00:00,Depósito em espécie,36.37,2022
35342,78,1970-01-01 00:00:00,Depósito em espécie,26.13,2022
334,334,1970-01-01 00:00:00,Depósito em espécie,584.4,2016
14595,334,1970-01-01 00:00:00,Depósito em espécie,24.57,2019
590,590,1970-01-01 00:00:00,Depósito em espécie,734.3,2018
12439,590,1970-01-01 00:00:00,Depósito em espécie,155.48,2018
32141,590,1970-01-01 00:00:00,Depósito em espécie,17.28,2019
57769,590,1970-01-01 00:00:00,Depósito em espécie,37.52,2022
67865,590,1970-01-01 00:00:00,Depósito em espécie,115.59,2022
846,846,1970-01-01 00:00:00,Depósito em espécie,245.9,2013
32101,846,1970-01-01 00:00:00,Depósito em espécie,41.34,2020
79,79,1970-01-01 00:00:00,Depósito em espécie,267.0,2022
8275,79,1970-01-01 00:00:00,Depósito em espécie,34.57,2022
13270,79,1970-01-01 00:00:00,Depósito em espécie,15.28,2022
335,335,1970-01-01 00:00:00,Depósito em espécie,101.2,2022
10314,335,1970-01-01 00:00:00,Depósito em espécie,19.99,2022
591,591,1970-01-01 00:00:00,Depósito em espécie,1045.1,2022
14545,591,1970-01-01 00:00:00,Depósito em espécie,78.71,2022
847,847,1970-01-01 00:00:00,Depósito em espécie,162.10000000000002,2017
8967,847,1970-01-01 00:00:00,Depósito em espécie,71.43,2017
19211,847,1970-01-01 00:00:00,Depósito em espécie,15.23,2018
21910,847,1970-01-01 00:00:00,Depósito em espécie,66.29,2018
24876,847,1970-01-01 00:00:00,Depósito em espécie,49.49,2018
40553,847,1970-01-01 00:00:00,Depósito em espécie,30.74,2018
65723,847,1970-01-01 00:00:00,Depósito em espécie,28.1,2022
66856,847,1970-01-01 00:00:00,Depósito em espécie,20.61,2022
67076,847,1970-01-01 00:00:00,Depósito em espécie,11.09,2022
80,80,1970-01-01 00:00:00,Depósito em espécie,306.8,2015
1466,80,1970-01-01 00:00:00,Depósito em espécie,33.57,2015
8993,80,1970-01-01 00:00:00,Depósito em espécie,8.95,2015
9060,80,1970-01-01 00:00:00,Depósito em espécie,15.51,2015
10022,80,1970-01-01 00:00:00,Depósito em espécie,33.25,2016
13991,80,1970-01-01 00:00:00,Depósito em espécie,16.13,2016
17004,80,1970-01-01 00:00:00,Depósito em espécie,56.68,2016
22216,80,1970-01-01 00:00:00,Depósito em espécie,16.75,2016
22653,80,1970-01-01 00:00:00,Depósito em espécie,87.07,2016
24978,80,1970-01-01 00:00:00,Depósito em espécie,86.12,2017
25131,80,1970-01-01 00:00:00,Depósito em espécie,10.17,2017
28959,80,1970-01-01 00:00:00,Depósito em espécie,26.38,2017
29814,80,1970-01-01 00:00:00,Depósito em espécie,7.68,2017
58350,80,1970-01-01 00:00:00,Depósito em espécie,48.21,2022
71436,80,1970-01-01 00:00:00,Depósito em espécie,17.7,2022
336,336,1970-01-01 00:00:00,Depósito em espécie,60.1,2020
20083,336,1970-01-01 00:00:00,Depósito em espécie,554.98,2021
70586,336,1970-01-01 00:00:00,Depósito em espécie,28.83,2022
592,592,1970-01-01 00:00:00,Depósito em espécie,102.5,2014
3882,592,1970-01-01 00:00:00,Depósito em espécie,23.75,2014
8183,592,1970-01-01 00:00:00,Depósito em espécie,7.63,2014
9948,592,1970-01-01 00:00:00,Depósito em espécie,7.6,2015
13428,592,1970-01-01 00:00:00,Depósito em espécie,10.41,2016
4314,848,1970-01-01 00:00:00,Depósito em espécie,15.29,2022
8780,848,1970-01-01 00:00:00,Depósito em espécie,127.77,2022
16989,848,1970-01-01 00:00:00,Depósito em espécie,32.81,2022
33804,848,1970-01-01 00:00:00,Depósito em espécie,69.96,2022
37993,848,1970-01-01 00:00:00,Depósito em espécie,20.19,2022
70762,848,1970-01-01 00:00:00,Depósito em espécie,19.75,2022
81,81,1970-01-01 00:00:00,Depósito em espécie,715.1,2021
337,337,1970-01-01 00:00:00,Depósito em espécie,95.0,2017
6121,337,1970-01-01 00:00:00,Depósito em espécie,34.52,2018
8003,337,1970-01-01 00:00:00,Depósito em espécie,79.04,2018
10393,337,1970-01-01 00:00:00,Depósito em espécie,16.58,2018
20446,337,1970-01-01 00:00:00,Depósito em espécie,7.11,2020
26083,337,1970-01-01 00:00:00,Depósito em espécie,9.25,2020
36706,337,1970-01-01 00:00:00,Depósito em espécie,53.0,2020
66360,337,1970-01-01 00:00:00,Depósito em espécie,39.88,2022
593,593,1970-01-01 00:00:00,Depósito em espécie,133.8,2019
5522,593,1970-01-01 00:00:00,Depósito em espécie,8.2,2019
8348,593,1970-01-01 00:00:00,Depósito em espécie,75.62,2019
849,849,1970-01-01 00:00:00,Depósito em espécie,28.4,2021
15617,82,1970-01-01 00:00:00,Depósito em espécie,8.43,2019
29529,82,1970-01-01 00:00:00,Depósito em espécie,24.22,2020
338,338,1970-01-01 00:00:00,Depósito em espécie,68.7,2016
5690,338,1970-01-01 00:00:00,Depósito em espécie,32.17,2017
32349,338,1970-01-01 00:00:00,Depósito em espécie,49.34,2021
53063,338,1970-01-01 00:00:00,Depósito em espécie,47.6,2022
594,594,1970-01-01 00:00:00,Depósito em espécie,33.9,2019
10260,594,1970-01-01 00:00:00,Depósito em espécie,14.72,2020
850,850,1970-01-01 00:00:00,Depósito em espécie,339.90000000000003,2013
4379,850,1970-01-01 00:00:00,Depósito em espécie,124.4,2014
21437,850,1970-01-01 00:00:00,Depósito em espécie,176.3,2015
30585,850,1970-01-01 00:00:00,Depósito em espécie,18.82,2017
63661,850,1970-01-01 00:00:00,Depósito em espécie,55.08,2018
83,83,1970-01-01 00:00:00,Depósito em espécie,262.2,2021
4956,83,1970-01-01 00:00:00,Depósito em espécie,44.08,2022
7454,83,1970-01-01 00:00:00,Depósito em espécie,55.19,2022
339,339,1970-01-01 00:00:00,Depósito em espécie,258.9,2019
12343,339,1970-01-01 00:00:00,Depósito em espécie,44.26,2019
14732,339,1970-01-01 00:00:00,Depósito em espécie,40.1,2019
25216,339,1970-01-01 00:00:00,Depósito em espécie,42.74,2020
29644,339,1970-01-01 00:00:00,Depósito em espécie,22.08,2020
55126,339,1970-01-01 00:00:00,Depósito em espécie,19.04,2022
595,595,1970-01-01 00:00:00,Depósito em espécie,20.1,2016
3740,595,1970-01-01 00:00:00,Depósito em espécie,53.16,2016
6894,595,1970-01-01 00:00:00,Depósito em espécie,20.66,2016
9152,595,1970-01-01 00:00:00,Depósito em espécie,38.39,2017
65393,595,1970-01-01 00:00:00,Depósito em espécie,230.27,2019
851,851,1970-01-01 00:00:00,Depósito em espécie,59.400000000000006,2022
10900,851,1970-01-01 00:00:00,Depósito em espécie,12.19,2022
27937,851,1970-01-01 00:00:00,Depósito em espécie,69.79,2022
48555,851,1970-01-01 00:00:00,Depósito em espécie,131.37,2022
55402,851,1970-01-01 00:00:00,Depósito em espécie,96.99,2022
69198,851,1970-01-01 00:00:00,Depósito em espécie,18.52,2022
69468,851,1970-01-01 00:00:00,Depósito em espécie,128.35,2022
84,84,1970-01-01 00:00:00,Depósito em espécie,618.6,2021
1349,84,1970-01-01 00:00:00,Depósito em espécie,106.42,2021
44959,84,1970-01-01 00:00:00,Depósito em espécie,82.86,2022
340,340,1970-01-01 00:00:00,Depósito em espécie,97.6,2022
3277,340,1970-01-01 00:00:00,Depósito em espécie,27.84,2022
19509,340,1970-01-01 00:00:00,Depósito em espécie,25.95,2022
54422,340,1970-01-01 00:00:00,Depósito em espécie,45.41,2022
596,596,1970-01-01 00:00:00,Depósito em espécie,425.4,2022
2861,596,1970-01-01 00:00:00,Depósito em espécie,61.94,2022
40292,596,1970-01-01 00:00:00,Depósito em espécie,118.02,2022
57057,596,1970-01-01 00:00:00,Depósito em espécie,70.43,2022
63435,596,1970-01-01 00:00:00,Depósito em espécie,31.73,2022
5207,852,1970-01-01 00:00:00,Depósito em espécie,69.03,2015
16111,852,1970-01-01 00:00:00,Depósito em espécie,28.66,2015
85,85,1970-01-01 00:00:00,Depósito em espécie,318.5,2010
18014,85,1970-01-01 00:00:00,Depósito em espécie,9.75,2011
18538,85,1970-01-01 00:00:00,Depósito em espécie,20.37,2012
19385,85,1970-01-01 00:00:00,Depósito em espécie,20.74,2013
24971,85,1970-01-01 00:00:00,Depósito em espécie,112.76,2013
26135,85,1970-01-01 00:00:00,Depósito em espécie,14.97,2013
30873,85,1970-01-01 00:00:00,Depósito em espécie,124.46,2013
33024,85,1970-01-01 00:00:00,Depósito em espécie,60.72,2014
34538,85,1970-01-01 00:00:00,Depósito em espécie,11.6,2014
36319,85,1970-01-01 00:00:00,Depósito em espécie,68.39,2014
42516,85,1970-01-01 00:00:00,Depósito em espécie,60.57,2017
43167,85,1970-01-01 00:00:00,Depósito em espécie,16.01,2017
46572,85,1970-01-01 00:00:00,Depósito em espécie,167.93,2019
53739,85,1970-01-01 00:00:00,Depósito em espécie,31.09,2019
65180,85,1970-01-01 00:00:00,Depósito em espécie,54.27,2021
341,341,1970-01-01 00:00:00,Depósito em espécie,39.900000000000006,2016
3063,341,1970-01-01 00:00:00,Depósito em espécie,40.26,2016
3643,341,1970-01-01 00:00:00,Depósito em espécie,143.79,2016
8605,341,1970-01-01 00:00:00,Depósito em espécie,75.62,2016
13043,341,1970-01-01 00:00:00,Depósito em espécie,56.21,2017
15664,341,1970-01-01 00:00:00,Depósito em espécie,4.76,2017
23512,341,1970-01-01 00:00:00,Depósito em espécie,16.07,2022
32739,597,1970-01-01 00:00:00,Depósito em espécie,20.34,2022
34013,597,1970-01-01 00:00:00,Depósito em espécie,40.88,2022
37666,597,1970-01-01 00:00:00,Depósito em espécie,28.71,2022
58098,597,1970-01-01 00:00:00,Depósito em espécie,24.72,2022
71872,597,1970-01-01 00:00:00,Depósito em espécie,45.42,2022
853,853,1970-01-01 00:00:00,Depósito em espécie,87.4,2020
86,86,1970-01-01 00:00:00,Depósito em espécie,15.1,2016
3105,86,1970-01-01 00:00:00,Depósito em espécie,9.16,2016
8280,86,1970-01-01 00:00:00,Depósito em espécie,22.62,2016
11319,86,1970-01-01 00:00:00,Depósito em espécie,15.66,2016
11898,86,1970-01-01 00:00:00,Depósito em espécie,22.21,2016
13325,86,1970-01-01 00:00:00,Depósito em espécie,24.07,2017
15051,86,1970-01-01 00:00:00,Depósito em espécie,12.87,2017
17229,86,1970-01-01 00:00:00,Depósito em espécie,8.6,2017
19192,86,1970-01-01 00:00:00,Depósito em espécie,47.34,2018
23206,86,1970-01-01 00:00:00,Depósito em espécie,13.53,2019
24117,86,1970-01-01 00:00:00,Depósito em espécie,92.7,2020
25725,86,1970-01-01 00:00:00,Depósito em espécie,76.13,2020
51015,86,1970-01-01 00:00:00,Depósito em espécie,19.99,2022
